CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,TAX,PTRATIO,B,LSTAT,RAD_1,RAD_2,RAD_3,RAD_4,RAD_5,RAD_6,RAD_7,RAD_8,RAD_24,MEDV,log_MEDV
-0.394346241194,0.0280052644435,-0.476653536486,-0.27259856707,-0.265154053437,0.131589471433,0.914799225454,1.2129791389,-0.577518965704,-1.35319222446,0.393028042999,1.09292612422,0,0,0,0,1,0,0,0,0,-0.819851638952,-0.809264344348
-0.406847053841,0.0280052644435,-0.476653536486,-0.27259856707,-0.265154053437,-0.392684921374,0.509408706044,1.15593484225,-0.577518965704,-1.35319222446,0.441051932607,0.0864783595961,0,0,0,0,1,0,0,0,0,-0.39538547663,-0.245010440676
-0.409603935722,0.0280052644435,-0.476653536486,-0.27259856707,-0.265154053437,-0.563643962506,-1.0517003994,0.787143464414,-0.577518965704,-1.35319222446,0.370880039116,0.428502391027,0,0,0,0,1,0,0,0,0,-0.0906405395778,0.0955248829639
-0.347230210508,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,-0.47816444194,-0.240919360584,0.433754046669,-0.601276097255,1.28032802776,0.441051932607,-0.615792295104,0,0,0,1,0,0,0,0,0,-0.232129260352,-0.0570270681809
-0.34627595,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,-0.268739616552,0.566305621049,0.317003386193,-0.601276097255,1.28032802776,0.255973563525,-0.335444728357,0,0,0,1,0,0,0,0,0,-0.471571710893,-0.337641119458
-0.347506015069,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,-0.642000189692,-0.429390391537,0.334449433585,-0.601276097255,1.28032802776,0.427017553909,-0.586355800595,0,0,0,1,0,0,0,0,0,-0.286547999111,-0.118182779722
-0.297868176432,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,-0.498109663405,-1.39663794662,0.334449433585,-0.601276097255,1.28032802776,0.33086013111,-0.851284251171,0,0,0,1,0,0,0,0,0,0.0617319289483,0.250334857299
-0.329257528463,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,-0.41975343622,0.46673601979,0.220028081889,-0.601276097255,1.28032802776,0.329763695274,0.282721656319,0,0,0,1,0,0,0,0,0,-0.547757945156,-0.43371244098
-0.327103459928,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,-1.18052116926,-1.13704577191,0.000692761270578,-0.601276097255,1.28032802776,-0.742111977797,-0.134996218134,0,0,0,1,0,0,0,0,0,-0.253896755856,-0.0813161303332
-0.336053725248,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,-0.794438668035,0.0328970428777,0.000692761270578,-0.601276097255,1.28032802776,0.375814000377,-0.192467469317,0,0,0,1,0,0,0,0,0,-0.471571710893,-0.337641119458
-0.274842568627,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,-1.01811008018,1.04992939859,0.00135827806482,-0.601276097255,1.28032802776,0.21814652719,1.17282518074,0,0,0,1,0,0,0,0,0,-0.972224107479,-1.04612725768
-0.321362768363,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,-0.455369903122,0.733440308876,0.103277421412,-0.601276097255,1.28032802776,0.393137686583,0.164975678285,0,0,0,1,0,0,0,0,0,-0.319199242367,-0.155582459347
-0.277090899481,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,-0.203205317452,0.822341738571,0.0864493539006,-0.601276097255,1.28032802776,0.441051932607,0.85042547898,0,0,0,1,0,0,0,0,0,-0.798084143449,-0.777130190571
-0.305490623168,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,-0.67191802189,1.11749448516,0.142685523014,-0.601276097255,1.28032802776,0.415176046882,1.01302706769,0,0,0,1,0,0,0,0,0,-0.874270377712,-0.891390801299
-0.333207235978,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,-0.513780908842,0.907687111079,0.287387888849,-0.601276097255,1.28032802776,0.412873531627,0.511204923217,0,0,0,1,0,0,0,0,0,-0.754549152441,-0.714035206168
-0.322701060538,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,-0.976794978576,0.608978307303,0.31353319148,-0.601276097255,1.28032802776,-0.583896286692,0.540641417725,0,0,0,1,0,0,0,0,0,-0.939572864223,-0.99351325173
-0.342325078753,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,-0.67191802189,0.772556937942,0.421632133631,-0.601276097255,1.28032802776,0.221545478281,0.302345985991,0,0,0,1,0,0,0,0,0,-0.645711674923,-0.562719200951
-0.309291372945,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,-0.338547891682,0.719216080125,0.312962748514,-0.601276097255,1.28032802776,-0.551441785953,0.648575230923,0,0,0,1,0,0,0,0,0,-0.841619134456,-0.841802711911
-0.330562072401,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,0.299699195213,0.918355282642,0.313580728394,-0.601276097255,1.28032802776,0.34281128172,0.0205966814107,0,0,0,1,0,0,0,0,0,-0.449804215389,-0.310835013112
-0.303859070446,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,0.554713098236,0.665875222308,0.211043605166,-0.601276097255,1.28032802776,0.25827607878,-0.0943458209554,0,0,0,1,0,0,0,0,0,-0.166826773841,0.0145009760536
-0.288921402309,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,-0.814383889501,0.907687111079,0.208191390334,-0.601276097255,1.28032802776,0.0383310501202,1.39429975847,0,0,0,1,0,0,0,0,0,-1.07017783725,-1.21071205173
-0.262864271795,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,-0.302931424779,1.11749448516,0.180619980286,-0.601276097255,1.28032802776,0.219900824528,0.0542383894202,0,0,0,1,0,0,0,0,0,-0.874270377712,-0.891390801299
-0.258992534346,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,-0.476739783264,0.477404191354,0.0926766896182,-0.601276097255,1.28032802776,-1.3603921456,2.11058779151,0,0,0,1,0,0,0,0,0,-1.01575909849,-1.11798649276
-0.286488038015,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,-0.831479793614,0.939691625769,-0.00372817171977,-0.601276097255,1.28032802776,0.0229809484191,0.798561179132,0,0,0,1,0,0,0,0,0,-1.02664284624,-1.13626760145
-0.232828340458,-0.487291601317,-0.437258013128,-0.27259856707,-0.144217432555,-0.268739616552,1.00725671234,-0.0167532861215,-0.601276097255,1.28032802776,-1.1881420758,1.07750700804,0,0,0,1,0,0,0,0,0,-0.98310785523,-1.06390578892
-0.41304974714,-0.487291601317,-0.755340386903,-0.27259856707,-0.481112305011,-0.500958980757,-0.0133317005638,-0.206663257051,-0.767576018114,0.402487943685,0.441051932607,-0.416745522714,0,0,0,0,1,0,0,0,0,-0.39538547663,-0.245010440676
-0.409178009691,-0.487291601317,-0.755340386903,-0.27259856707,-0.481112305011,-0.632027578959,-0.255143589335,-0.198296760209,-0.767576018114,0.402487943685,0.229001241965,-0.174244877478,0,0,0,0,1,0,0,0,0,-0.275664251359,-0.105835423994
-0.411191266615,-0.487291601317,-0.755340386903,-0.27259856707,-0.481112305011,-0.619205650874,-0.962798969709,0.0661510916761,-0.767576018114,0.402487943685,0.441051932607,-0.544303665583,0,0,0,0,1,0,0,0,0,-0.166826773841,0.0145009760536
-0.400146283108,-0.487291601317,-0.755340386903,-0.27259856707,-0.481112305011,-0.453945244446,-1.36463343193,0.0248415135189,-0.767576018114,0.402487943685,0.403005609105,-0.353667320196,0,0,0,0,1,0,0,0,0,0.235871892978,0.416609987962
-0.417302025059,2.73331380969,-1.19452751767,-0.27259856707,-1.09443373948,0.442165062824,-1.66334223571,0.763470081305,-0.927936656085,-0.0364320983508,0.427127197492,-1.16807700159,0,0,1,0,0,0,0,0,0,0.899780505842,0.967527271562
-0.416608440593,2.73331380969,-1.19452751767,-0.27259856707,-1.09443373948,1.05334363487,-1.87670566698,0.763470081305,-0.927936656085,-0.0364320983508,0.427017553909,-1.49608365469,0,0,1,0,0,0,0,0,0,1.34601416367,1.28122699969
-0.405686812712,-0.487291601317,-0.616726508423,-0.27259856707,-0.921667138223,0.691480331142,-2.3354370442,0.915493131876,-1.04078303095,-0.475352140387,0.315071455074,-1.09518663424,0,0,1,0,0,0,0,0,0,0.442663100263,0.601110514051
-0.404050605062,-0.487291601317,-0.616726508423,-0.27259856707,-0.921667138223,-0.164739533197,-2.20386292825,0.915493131876,-1.04078303095,-0.475352140387,0.292704164024,-0.959218064368,0,0,1,0,0,0,0,0,0,0.301174379489,0.476307239964
-0.401972179127,-0.487291601317,-0.616726508423,-0.27259856707,-0.921667138223,-0.1049038688,-2.20741898544,0.915493131876,-1.04078303095,-0.475352140387,0.414298898214,-0.73073479747,0,0,1,0,0,0,0,0,0,0.235871892978,0.416609987962
-0.406239585567,-0.487291601317,-0.616726508423,-0.27259856707,-0.921667138223,-0.307205400807,-1.01613982753,0.915493131876,-1.04078303095,-0.475352140387,0.358709601339,-0.434968114552,0,0,1,0,0,0,0,0,0,-0.145059278337,0.03791078391
-0.400568717942,-0.487291601317,-0.616726508423,-0.27259856707,-0.921667138223,-0.85854830846,-1.23661537317,0.620526581283,-1.04078303095,-0.475352140387,0.441051932607,-0.342453417526,0,0,1,0,0,0,0,0,0,-0.351850485622,-0.193530809067
-0.398597355382,-0.487291601317,-0.616726508423,-0.27259856707,-0.921667138223,-0.710383806145,-1.25439565911,0.620526581283,-1.04078303095,-0.475352140387,0.441051932607,0.209831288965,0,0,1,0,0,0,0,0,0,-0.275664251359,-0.105835423994
-0.393836526436,-0.487291601317,-0.616726508423,-0.27259856707,-0.921667138223,-0.362767089175,0.601866192927,0.900519004005,-1.04078303095,-0.475352140387,0.395440201838,0.86163938165,0,0,1,0,0,0,0,0,0,-0.645711674923,-0.562719200951
-0.390973744913,-0.487291601317,-0.616726508423,-0.27259856707,-0.921667138223,-1.2617267138,0.950359797332,0.986370670463,-1.04078303095,-0.475352140387,0.441051932607,2.54512651996,0,0,1,0,0,0,0,0,0,-0.885154125464,-0.908133682492
-0.394942072145,-0.487291601317,-0.616726508423,-0.27259856707,-0.921667138223,-0.972521002548,-0.233807246208,1.08985853197,-1.04078303095,-0.475352140387,0.441051932607,0.49718754488,0,0,1,0,0,0,0,0,0,-0.340966737871,-0.180819402094
-0.410191620547,0.414477913764,-0.802031377549,-0.27259856707,-0.99941210879,-0.458219220474,-0.813444567821,1.43545189584,-0.981390202075,-0.914272182423,0.426359692407,0.111709640603,0,0,0,1,0,0,0,0,0,-0.308315494615,-0.143055722453
-0.415470310378,0.414477913764,-0.802031377549,-0.27259856707,-0.99941210879,-0.241671101706,-0.19824667433,1.43545189584,-0.981390202075,-0.914272182423,0.408926362618,-0.451788968557,0,0,0,1,0,0,0,0,0,-0.2212455126,-0.0449675306577
-0.414279812208,0.414477913764,-0.802031377549,-0.27259856707,-0.99941210879,0.322493734031,-1.68823463602,1.43545189584,-0.981390202075,-0.914272182423,0.441051932607,-1.03351016956,0,0,0,1,0,0,0,0,0,0.268523136234,0.446630821396
-0.41472086676,0.414477913764,-0.802031377549,-0.27259856707,-0.99941210879,-0.408356166811,-1.67756646446,1.43545189584,-0.981390202075,-0.914272182423,0.441051932607,-0.59196275193,0,0,0,1,0,0,0,0,0,0.0943831722039,0.282336495715
-0.418934741513,2.73331380969,-1.04132270461,-0.27259856707,-1.24992368062,-0.565068621182,-0.745879481252,1.67551331091,0.360887730571,1.28032802776,0.441051932607,0.300944248157,0,0,1,0,0,0,0,0,0,-0.39538547663,-0.245010440676
-0.418991764397,3.37743489189,-1.44695068585,-0.27259856707,-1.31039199106,1.373891837,-1.65978617852,2.33004907805,-1.08235801117,-0.475352140387,0.430416505,-1.09939184774,0,0,0,0,1,0,0,0,0,1.40043290243,1.31700580125
-0.418125947546,3.16272786449,-1.51698717181,-0.27259856707,-1.24992368062,0.14013742349,-1.1690502866,2.56345532517,-0.565640399928,-0.475352140387,0.441051932607,-0.964825015703,0,1,0,0,0,0,0,0,0,0.235871892978,0.416609987962
-0.418850952785,3.80684894669,-1.43235975127,-0.27259856707,-1.24128535055,0.757014630243,-0.998359541587,2.15330683226,-0.904179524534,-1.35319222446,0.397194499175,-1.21994130144,0,0,0,0,1,0,0,0,0,0.986850487857,1.03179805876
-0.4025435717,0.586243535684,-0.876445143891,-0.27259856707,-0.878475487908,-0.198931341423,-1.40019400381,1.9108685715,-0.737879603675,0.402487943685,0.372853623621,-0.812035591826,0,0,0,0,0,0,0,1,0,0.083499424452,0.271713211324
-0.408498390012,0.586243535684,-0.876445143891,-0.27259856707,-0.878475487908,-0.509506932814,-0.760103710004,1.49121269581,-0.737879603675,0.402487943685,0.441051932607,-0.481225463065,0,0,0,0,0,0,0,1,0,-0.319199242367,-0.155582459347
-0.403140566383,0.586243535684,-0.876445143891,-0.27259856707,-0.878475487908,-0.77449344657,-0.08445284432,1.63068600112,-0.737879603675,0.402487943685,0.421425731146,0.0696575055913,0,0,0,0,0,0,0,1,0,-0.417152972134,-0.271139613484
-0.400534969705,0.586243535684,-0.876445143891,-0.27259856707,-0.878475487908,-0.453945244446,0.882794710764,1.43725829857,-0.737879603675,0.402487943685,0.234702708311,0.250481686143,0,0,0,0,0,0,0,1,0,-0.711014161434,-0.652442626985
-0.407684941116,0.586243535684,-0.876445143891,-0.27259856707,-0.878475487908,0.244137506845,-0.027555929315,1.63073353804,-0.737879603675,0.402487943685,0.441051932607,-0.830258183665,0,0,0,0,0,0,0,1,0,-0.0362218008184,0.151883672474
-0.405796203551,0.586243535684,-0.876445143891,-0.27259856707,-0.878475487908,0.680083061733,-0.89523388314,1.98982738545,-0.737879603675,0.402487943685,0.426578979575,-0.441976803721,0,0,0,0,0,0,0,1,0,0.268523136234,0.446630821396
-0.418246975708,0.242712291844,-1.42360519052,-0.27259856707,-1.19722986723,1.16731632896,-0.322708675903,2.58023585577,-1.14175084005,-0.0364320983508,0.400922381017,-0.645228789612,0,0,1,0,0,0,0,0,0,1.13922295638,1.14056701141
-0.416346600819,2.94802083709,-1.13324559244,-0.27259856707,-1.35358364137,0.00764416661191,-1.80558452322,1.33885688684,-0.423097610621,-0.914272182423,0.441051932607,-1.11901617741,0,0,0,1,0,0,0,0,0,0.105266919956,0.292916330969
-0.41542143362,2.94802083709,-1.13324559244,-0.27259856707,-1.35358364137,-0.708959147469,-1.33262891724,1.33885688684,-0.423097610621,-0.914272182423,0.441051932607,-0.338248204025,0,0,0,1,0,0,0,0,0,-0.340966737871,-0.180819402094
-0.41378057104,0.0280052644435,-0.739290358869,-0.27259856707,-1.25856201068,-0.579315207943,-1.67756646446,1.2849024896,-0.375583347518,-0.0364320983508,0.43348652534,-0.638220100443,0,0,0,1,0,0,0,0,0,-0.0579892963222,0.129487289161
-0.404744189528,0.0280052644435,-0.739290358869,-0.27259856707,-1.25856201068,-0.983918271957,-1.12993365754,1.2849024896,-0.375583347518,-0.0364320983508,0.441051932607,0.0612470785889,0,0,0,1,0,0,0,0,0,-0.558641692908,-0.447732887843
-0.405603023985,0.0280052644435,-0.739290358869,-0.27259856707,-1.25856201068,-0.569342597211,-1.26506383067,1.2849024896,-0.375583347518,-0.0364320983508,0.441051932607,-0.541500189916,0,0,0,1,0,0,0,0,0,-0.177710521593,0.0027161442189
-0.410246315966,-0.487291601317,-0.0476800599265,-0.27259856707,-1.22400869043,0.188575818477,-2.20386292825,0.709373073315,-0.613154663031,0.402487943685,0.296651333033,-0.831659921498,0,0,0,1,0,0,0,0,0,0.181453154219,0.365787800896
-0.402042003067,-0.487291601317,-0.0476800599265,-0.27259856707,-1.22400869043,-0.461068537827,-1.81625269478,0.709373073315,-0.613154663031,0.402487943685,0.222203339783,-0.388710766039,0,0,0,1,0,0,0,0,0,-0.0906405395778,0.0955248829639
-0.40985297444,-0.487291601317,-0.0476800599265,-0.27259856707,-1.22400869043,-0.312904035512,-2.161190242,0.709373073315,-0.613154663031,0.402487943685,0.375375426043,-0.999868461546,0,0,0,1,0,0,0,0,0,0.0290806856927,0.217932352869
-0.397779251556,-0.487291601317,-0.0476800599265,-0.27259856707,-1.22400869043,-0.0564654738128,-2.21808715701,0.709373073315,-0.613154663031,0.402487943685,0.224725142205,-0.716717419132,0,0,0,1,0,0,0,0,0,0.0943831722039,0.282336495715
-0.411328587029,-0.487291601317,0.247056818526,-0.27259856707,-1.01668876892,-0.0165750308819,-2.22519927138,0.216985719401,-0.0608013544642,-0.0364320983508,0.419342503058,-0.823249494496,0,0,0,0,1,0,0,0,0,0.170569406467,0.355502435005
-0.40944799559,-0.487291601317,0.247056818526,-0.27259856707,-1.01668876892,0.00194553190749,-0.838336968135,0.33635091014,-0.0608013544642,-0.0364320983508,0.291169153854,-0.52047412241,0,0,0,0,1,0,0,0,0,-0.123291782833,0.0611106355053
-0.408702043169,-0.487291601317,0.247056818526,-0.27259856707,-1.01668876892,-0.00802707882525,0.210699902268,0.122244650048,-0.0608013544642,-0.0364320983508,0.186240244369,-0.0957475587891,0,0,0,0,1,0,0,0,0,-0.275664251359,-0.105835423994
-0.410384800113,-0.487291601317,0.247056818526,-0.27259856707,-1.01668876892,-0.206054634804,-0.809888510633,0.140451288062,-0.0608013544642,-0.0364320983508,0.332066210529,-0.334042990524,0,0,0,0,1,0,0,0,0,-0.188594269345,-0.00912262296076
-0.413946984763,-0.487291601317,0.247056818526,-0.27259856707,-1.01668876892,-0.0749860366022,-0.528959992796,0.579502224609,-0.0608013544642,-0.0364320983508,0.325926169849,-0.043883258941,0,0,0,0,1,0,0,0,0,-0.145059278337,0.03791078391
-0.410757194457,-0.487291601317,0.247056818526,-0.27259856707,-1.01668876892,-0.585013842648,-1.13704577191,0.33635091014,-0.0608013544642,-0.0364320983508,0.431841871586,-0.49804631707,0,0,0,0,1,0,0,0,0,-0.243013008104,-0.0691430908634
-0.415730986419,0.586243535684,-0.915840667248,-0.27259856707,-1.11171039961,0.63022000807,-1.24728354473,0.763279933649,-0.755697452338,0.402487943685,0.441051932607,-1.03210843172,0,0,0,1,0,0,0,0,0,0.59503556879,0.729103849478
-0.415324843837,0.586243535684,-0.915840667248,-0.27259856707,-1.11171039961,0.47635687105,0.064901557568,0.763279933649,-0.755697452338,0.402487943685,0.427127197492,-0.761573029812,0,0,0,1,0,0,0,0,0,0.148801910963,0.334808195727
-0.416259320895,0.586243535684,-0.915840667248,-0.27259856707,-1.11171039961,0.0247400707252,-1.29351228817,0.763279933649,-0.755697452338,0.402487943685,0.441051932607,-0.831659921498,0,0,0,1,0,0,0,0,0,0.24675564073,0.426655694233
-0.416385003986,0.586243535684,-0.915840667248,-0.27259856707,-1.11171039961,-0.167588850549,-0.777883995943,0.763279933649,-0.755697452338,0.402487943685,0.372415049286,-0.720922632634,0,0,0,1,0,0,0,0,0,0.0399644334446,0.22877834827
-0.414630095638,-0.487291601317,-0.969827125183,-0.27259856707,-0.91302880816,0.148685375546,-0.731655252501,0.467933087745,-0.957633070524,-0.0364320983508,0.441051932607,-0.425155949716,0,0,1,0,0,0,0,0,0,0.148801910963,0.334808195727
-0.413843412586,-0.487291601317,-0.969827125183,-0.27259856707,-0.91302880816,0.492028116488,-0.443614620289,0.305499453035,-0.957633070524,-0.0364320983508,0.390615884161,-0.858292940339,0,0,1,0,0,0,0,0,0,0.442663100263,0.601110514051
-0.414479974168,-0.487291601317,-0.969827125183,-0.27259856707,-0.91302880816,-0.384136969317,-0.834780910948,0.300508077079,-0.957633070524,-0.0364320983508,0.431074366501,0.0290071084131,0,0,1,0,0,0,0,0,0,-0.00357055756286,0.185118812058
-0.412195567612,-0.487291601317,-0.969827125183,-0.27259856707,-0.91302880816,-0.23312314965,-0.418722219974,-0.0225527896142,-0.957633070524,-0.0364320983508,0.421864305481,-0.590561014097,0,0,1,0,0,0,0,0,0,-0.0362218008184,0.151883672474
-0.41393069251,-0.487291601317,-1.12740921861,-0.27259856707,-0.567495605641,1.02912443738,0.63031465043,-0.177475591932,-0.821029564104,-0.475352140387,0.441051932607,-1.00267193721,0,1,0,0,0,0,0,0,0,0.116150667708,0.303453071051
-0.414347308683,-0.487291601317,-1.12740921861,-0.27259856707,-0.567495605641,1.13169986206,-0.194690617142,-0.180898249731,-0.821029564104,-0.475352140387,0.431841871586,-0.974637180539,0,1,0,0,0,0,0,0,0,0.671221803053,0.790801366335
-0.415066495261,-0.487291601317,-1.12740921861,-0.27259856707,-0.567495605641,0.188575818477,-0.0880089015078,-0.334062186235,-0.821029564104,-0.475352140387,0.389300161158,-0.538696714248,0,1,0,0,0,0,0,0,0,0.007313190189,0.196102973419
-0.41594162197,-0.487291601317,-1.12740921861,-0.27259856707,-0.567495605641,0.171479914364,0.189363559141,-0.334157260063,-0.821029564104,-0.475352140387,0.404321332108,-0.624202722106,0,1,0,0,0,0,0,0,0,-0.0579892963222,0.129487289161
-0.41562625051,0.715067752124,0.569516472674,-0.27259856707,-0.783453857215,0.22419228538,-0.532516049984,-0.0613904482498,-0.821029564104,-0.0364320983508,0.420329295311,-0.629809673441,0,0,0,1,0,0,0,0,0,0.0399644334446,0.22877834827
-0.417171687039,0.715067752124,0.569516472674,-0.27259856707,-0.783453857215,-0.1049038688,-1.41086217537,-0.0613904482498,-0.821029564104,-0.0364320983508,0.434802248343,-0.903148551019,0,0,0,1,0,0,0,0,0,0.268523136234,0.446630821396
-0.415520350868,0.715067752124,0.569516472674,-0.27259856707,-0.783453857215,-0.0507668391084,0.310269503527,-0.0855867374121,-0.821029564104,-0.0364320983508,0.441051932607,-0.289187379844,0,0,0,1,0,0,0,0,0,-0.210361764848,-0.0329639540668
-0.406315228168,-0.487291601317,-1.20328207841,-0.27259856707,-0.947582128412,0.484904823107,-0.383161648096,-0.142535960234,-0.785393866777,-0.0364320983508,0.0143191053164,-0.841472086335,0,1,0,0,0,0,0,0,0,0.638570559797,0.764539555859
-0.407129840797,-0.487291601317,-1.20328207841,-0.27259856707,-0.947582128412,-0.173287485253,0.0364531000655,-0.142535960234,-0.785393866777,-0.0364320983508,0.385462635732,-0.184057042314,0,1,0,0,0,0,0,0,0,-0.123291782833,0.0611106355053
-0.40645603978,-0.487291601317,-1.20328207841,-0.27259856707,-0.947582128412,2.5421119514,0.264040760085,-0.142535960234,-0.785393866777,-0.0364320983508,0.441051932607,-1.18349611777,0,1,0,0,0,0,0,0,0,1.75959657824,1.54149160658
-0.410989940922,-0.487291601317,-1.20328207841,-0.27259856707,-0.947582128412,2.18737194105,-1.12637760035,-0.142535960234,-0.785393866777,-0.0364320983508,0.404102044941,-1.27320733912,0,1,0,0,0,0,0,0,0,2.31466771358,1.8541202739
-0.412534213719,-0.487291601317,-1.20328207841,-0.27259856707,-0.947582128412,1.61180983591,-0.216026960269,-0.142535960234,-0.785393866777,-0.0364320983508,0.441051932607,-0.905952026686,0,1,0,0,0,0,0,0,0,1.16099045189,1.15573870367
-0.403217372716,-0.487291601317,-0.375976087905,-0.27259856707,-0.299707373689,0.63022000807,0.40272699041,-0.483565780371,-0.143951314894,0.841407985722,0.417588205721,-0.453190706391,0,0,0,0,1,0,0,0,0,0.54061683003,0.684115478775
-0.407213629524,-0.487291601317,-0.375976087905,-0.27259856707,-0.299707373689,0.707151576579,0.0969060722583,-0.446344376807,-0.143951314894,0.841407985722,0.426578979575,-0.698494827294,0,0,0,0,1,0,0,0,0,0.431779352512,0.591721153058
-0.393895876784,-0.487291601317,-0.375976087905,-0.27259856707,-0.299707373689,0.171479914364,0.598310135739,-0.513561573026,-0.143951314894,0.841407985722,-3.13442532791,-0.283580428509,0,0,0,0,1,0,0,0,0,-0.428036719885,-0.284303846035
-0.395891677724,-0.487291601317,-0.375976087905,-0.27259856707,-0.299707373689,-0.210328610832,0.669431279496,-0.513561573026,-0.143951314894,0.841407985722,0.414408541797,0.11030790277,0,0,0,0,1,0,0,0,0,-0.351850485622,-0.193530809067
-0.404271714204,-0.487291601317,-0.375976087905,-0.27259856707,-0.299707373689,-0.167588850549,0.761888766379,-0.653177489076,-0.143951314894,0.841407985722,0.39489198392,-0.0452849967747,0,0,0,0,1,0,0,0,0,-0.264780503608,-0.0935467257591
-0.405083999367,-0.487291601317,-0.375976087905,-0.27259856707,-0.299707373689,-0.617780992198,1.00014459796,-0.802490935557,-0.143951314894,0.841407985722,0.409803511287,0.53503446639,0,0,0,0,1,0,0,0,0,-0.330082990119,-0.168170153839
-0.400594320053,-0.487291601317,-0.375976087905,-0.27259856707,-0.299707373689,-0.63915087234,0.829453852947,-0.753005008213,-0.143951314894,0.841407985722,0.427565771827,0.842015051978,0,0,0,0,1,0,0,0,0,-0.330082990119,-0.168170153839
-0.405252740555,-0.487291601317,-0.375976087905,-0.27259856707,-0.299707373689,-0.224575197593,0.591198021364,-0.795122713906,-0.143951314894,0.841407985722,0.34007019213,0.201420861962,0,0,0,0,1,0,0,0,0,-0.232129260352,-0.0570270681809
